AddressID,AddressLine1,AddressLine2,City,StateProvinceID,PostalCode,SpatialLocation,rowguid,ModifiedDate
25484,6526 Edie Ct.,,Lavender Bay,50,2060,"b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xf4,\x1d4\x02\xe6b@\xb0\xbf\x9a#b\xea@\xc0'",AD983D5F-9917-4689-9A56-5B02BC4952A9,2011-10-13 22:00:00
25485,"8182, chaussée de Tournai",,Chatou,164,78400,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x14\xad\xda\xf7R8\x01@!\x01W\xdb\xfciH@',9274FDB5-6371-41B2-86BA-6912641F11C1,2013-12-21 09:09:29
25486,"100, rue Jean Mermoz",,Paris,161,75002,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xff\xf5\x87E){\x02@7\xe8B\xc1\xc3wH@',6E058AF2-4323-4ED4-AC44-FD19EC9A359F,2013-12-21 09:09:29
25487,2325 Richard Pl.,,Burlingame,9,94010,"b'\x00\x00\x00\x00\x01\x01\x00\x00\x00R\xe3\x98,^\x93^\xc0\xed#\x0e\xdd\xac\xcbB@'",98076F66-677A-4FAC-92D9-063145A64FFD,2014-02-18 23:00:00
25488,1362 Geary Road,,Brisbane,64,4000,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x08\xc2\x1667 c@\xf2L/\x88\x83t;\xc0',27D4BAF8-1300-4B8A-B4F7-125386D282B3,2014-01-07 23:00:00
25489,8154 Pheasant Circle,,London,14,SW1P 2NU,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00#\x93\x8b2\xef\x8e\xc1\xbf\x9a#\xe9\xe7\xe7\xb7I@',AFF7F0EC-0F00-42A7-B462-10FE5B2EE289,2011-06-20 22:00:00
25490,9684 Morello Heights Circle,,Milsons Point,50,2061,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x96\n%i\x83\xe1b@\rzV\xaf~\xe8@\xc0',7841FDBA-9F97-4784-8BCD-A01ECD47AFC4,2013-11-17 23:00:00
25491,658 Liscome Way,,Matraville,50,2036,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00B\x1a\xec`\xa7\xe5b@C\xf9\x10\xd6\xda\x01A\xc0',AB31F717-DED4-4C3A-A91C-9CAEFD7564F0,2012-02-12 23:00:00
25492,3384 Malibu Place,,Colma,9,94014,"b""\x00\x00\x00\x00\x01\x01\x00\x00\x00'\x8cJ&\xe1\x91^\xc0`\xe1\x1e\x9d^\xd6B@""",1DCB3F4F-B93C-4828-A928-DC50B4518FF6,2013-08-11 22:00:00
25493,3358 Thornhill Place,,Bellingham,79,98225,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xa4v\xb7!\x91\xa5^\xc0u\xddz\x7f\x1dhH@',FEFC36E7-8134-4528-9CDF-63A0C3A22097,2013-10-11 22:00:00
25494,8251 La Mar.,,Concord,9,94519,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x94\x83\x02N\x02\x81^\xc0\xa5c\xde\x93\xff\xf8B@',06236EC0-48BD-4ED4-AFCF-911276F13107,2013-08-16 22:00:00
25495,6045 Elwood Drive,,Silverwater,50,2264,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x88uBD\xc3\xe7b@s\xa9Di\xfc\x92@\xc0',125212EF-5D6E-4DBE-B9B7-18869B078275,2013-09-21 22:00:00
25496,7427 Fern Leaf Lane,,Beaverton,58,97005,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xe9\xd2\x00Xk\xba^\xc0\xb3\xafx\xd5/\xc4F@',12DF1DC7-300C-4DFF-AB6D-ECC0DB9FFFA2,2014-06-28 22:00:00
25497,3312 Kenneth Ct.,,Coronado,9,92118,"b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xd7\x12\xf5^,C]\xc0\x9eU\x8bR(Z@@'",17A3EA3E-B24D-4844-B407-B77BB9A63D68,2013-10-06 22:00:00
25498,658 Contra Costa Blvd,,Lavender Bay,50,2060,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00l\xb9\xc2G#\xe2b@[\x90\xd4V\r\xe6@\xc0',BF34BD84-B081-436A-8AF9-3CC8C522D1BF,2011-09-17 22:00:00
25499,6262 Pine Tree Dr.,,N. Vancouver,7,V7L 4J4,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00j\xcc\x97\xa3\xd1\xbd^\xc0\xe1\x05)Y\xa5\xadH@',BE9F7CD2-DDD1-4C0E-A5C5-A91B6BF2EABD,2013-04-08 22:00:00
25500,Rehstr 1235,,Darmstadt,19,64283,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x95\xb6\xb9\x94\x8bG!@\x167L\xa1i\xefH@',75222FA4-3149-46A8-A4A4-26A932654E2D,2014-06-27 22:00:00
25501,4848 Azalea Ave.,,Shawnee,7,V9B 5T2,b'\x00\x00\x00\x00\x01\x01\x00\x00\x003\x11\x16v\xc4\xd9^\xc0j\xa0\xba#\x07>H@',3964A4AD-F066-4508-BB2E-114A681AFB33,2013-07-07 22:00:00
25502,3318 N. 8th St.,,Findon,66,5023,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xecR6(cOa@\x0c6\xa1\xc7\xd0oA\xc0',E0C8A1E8-524B-4238-9ECB-BF3CB0C8D9DD,2012-02-05 23:00:00
25503,8052 Weston Court,,Westminster,7,V3L 1H4,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x12\xdck\xf8\x05\xc1^\xc05\xf9@\xaft\x94H@',FA6765A8-BF0A-4D56-BF8E-825FBEADB593,2012-07-15 22:00:00
25504,3450 Rio Grande Dr.,,Woodland Hills,9,91364,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00b\xb5\xf9S\xcb\x9e]\xc0\x98\x8ee\t\xf9\x17A@',210B422D-27BC-4CFE-BCA1-ACA1FE4615EC,2014-05-23 22:00:00
25505,9830 Santa Ana Dr.,,South Melbourne,77,3205,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xc5\xf4\x0f\xbdy\x1bb@-\xf4\xfb\xab\xca\xe4B\xc0',C6C17116-69EA-418B-9F49-64DB79139927,2013-08-23 22:00:00
25506,2909 Woodland Dr.,,Newcastle,50,2300,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x86\xb7\xb9\xff8\x00c@\xdb{\xfbi\ry@\xc0',13F82737-8FDF-4B89-A0FB-70E7B4580E57,2014-05-06 22:00:00
25507,"58, rue des Berges",,Colombes,178,92700,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xcd\x1a\xc8\x1c\x19\xfd\x01@f\xdd\x81\xed\x96nH@',15AE4405-6E38-41C9-90D7-A5D5BEA0DF75,2013-12-21 09:09:29
25508,9563 Pennsylvania Blvd.,,Port Orchard,79,98366,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x95VA\xceK\xa8^\xc0\xaak\x85\x80F\xbfG@',F04030D8-B4A5-4616-AF83-7C4B702BC2E5,2014-01-17 23:00:00
25509,Winter der Böck 8559,,Hamburg,20,20354,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xed\xb4\x1aW\xd6\xf9#@\\\xab;\x91\xac\xcbJ@',0BF70C34-60C4-4C5E-BC59-E521A652F880,2013-08-20 22:00:00
25510,3024 W Lake Drive,,Beverly Hills,9,90210,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x92U\xa19S\x92]\xc0%w\r(\x84\x0fA@',8D75CFFD-087A-4242-B5DA-8386B7F65AA6,2012-08-16 22:00:00
25511,7681 Fern Leaf Lane,,Woodburn,58,97071,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00i|\xed\xd02\xbe^\xc0)\x8d\xc9\xb2\x97\x91F@',A5AF9D64-AEB6-476B-BD78-7EC7BDF77D59,2014-01-07 23:00:00
25512,5157 Maywood Lane,,Port Macquarie,50,2444,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xb9?\x9d\xf7\x90!c@\xfdY\xc8\x99\x9en?\xc0',AFE6339A-A7D7-4B00-B3EB-AAB3517A21FF,2012-05-19 22:00:00
25513,Pflugstr 2565,,Paderborn,20,33041,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',7B86E7BD-4285-4356-9ACB-861CB120C133,2014-03-24 23:00:00
25514,9548 Jomar Drive,,Milsons Point,50,2061,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xdd\xbe\xdb\xc4\xac\xebb@u\x979;\xa9\xea@\xc0',1F822983-06C5-4E8E-83CF-E65ED7F0C7BB,2012-06-29 22:00:00
25515,2341 Peachwillow,,Cliffside,7,V8Y 1L1,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xba]\x0eu\xb3\xe2^\xc0a\xee\xd6b\xd0CH@',64179934-7A1B-40D8-923B-7A0C7C77125D,2012-06-23 22:00:00
25516,"470, rue de Linois",,Saint-Denis,179,93400,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00$\x8fs\xacS\xa5\x02@\xaf\x11Y\xb3\xaezH@',52643805-BF03-4D8D-B6D1-BD9439301A5A,2013-12-21 09:09:29
25517,598 La Canada,,Concord,9,94519,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00A\xaf_Fm}^\xc0\xa1\x86B\xeb\x19\xffB@',A08BA088-46A3-43EE-84F3-26857E6AA1E7,2012-06-20 22:00:00
25518,7455 Wellington Ave.,,Burbank,9,91502,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xaa!}\x1c@\x8c]\xc0\x14t\x90\xace\x1aA@',306B845E-1F33-473B-AAC3-23AACBCE2326,2013-03-16 23:00:00
25519,6886 Melody Drive,,Sunbury,77,3429,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xf5B\xbfi\xf4\x14b@I\x8c/\xdd\xd2\xc2B\xc0',6AB8E4CA-F97E-4FD0-A003-2A662889D2B2,2011-08-21 22:00:00
25520,8963 Dumbarton Street,,Spring Valley,9,91977,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xa3\xcd.\x8f\x05D]\xc0\xbe\xb9#\xcc\xd5_@@',AB32363D-B898-41F6-A58F-2AEF3572AE93,2013-12-21 23:00:00
25521,"40, rue de Terre Neuve",,Orleans,131,45000,b'\x00\x00\x00\x00\x01\x01\x00\x00\x006%q\xc2\x8b\x9d\xfe?!\x9a\x89?0\xfdG@',8AB88FD5-5156-46B0-825D-14E5839B8272,2013-12-21 09:09:29
25522,6161 Sanders St.,,Reading,14,RG7 5H7,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00B\xac\xcaPz\xc7\xee\xbf\xff\x0f\xd29]\xbbI@',D5A4988F-CB1A-4FA0-9331-D9EA89F9EC4C,2013-11-07 23:00:00
25523,744 Piedra Dr.,,Hawthorne,64,4171,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\tej\x9e\xf7&c@h\x00\x1b\x15Im;\xc0',E3941131-E9FD-45C0-91A5-A2D9659CDAF6,2012-09-22 22:00:00
25524,8037 St. Francis St.,,Runcorn,14,TY31,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x12\x0b\x14\x9b(\xa7\x05\xc0aSh\x80X\xacJ@',49AEDA01-C0C4-4336-820F-F6FE290CB8A2,2014-03-27 23:00:00
25525,3409 Meadowbrook Court,,Lynnwood,79,98036,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00X\xe6\x0bk\n\x87^\xc0\xd3\x8f>/\xdf\xdeG@',0AE0B065-ABDC-43A6-A9F5-7584CE3EF39B,2013-08-16 22:00:00
25526,"58, rue des Berges",,Drancy,179,93700,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x8a\x8b\x86\x1e\x10\x8a\x03@\x13\xd8O<\x96zH@',C62B3011-8CFB-4B2F-91B9-50FA73C6D344,2013-12-21 09:09:29
25527,1233 Wesley Ct.,,San Diego,9,92102,"b'\x00\x00\x00\x00\x01\x01\x00\x00\x00""\x9e\xd6\xd3\xf2<]\xc0\x1cq\x84\x08\na@@'",90EF76E5-4070-4593-BA9A-4E2A0FDC11DB,2014-02-22 23:00:00
25528,9437 Cambridge Dr.,,Billericay,14,CM11,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00}\x18\xe2\x0f)\xaf\xda?\x9e\xdf\xd5\x12\xe7\xd7I@',58255A04-C535-420E-8F25-09D1FD34AC04,2011-12-18 23:00:00
25529,1019 Buchanan Road,,Woodland Hills,9,91364,"b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xca\x80\xc4\xc7$\xa7]\xc0\xc7\x98\x93,j\x11A@'",968D143D-5C44-4290-AEF9-94EA145DF6C3,2011-07-29 22:00:00
25530,3055 Mt. Trinity Ct.,,Hawthorne,64,4171,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00EI\xb4j\xae\x1cc@h\x00\x1b\x15Im;\xc0',A0EF9D7D-EA11-43F7-9A7A-68A5CDF73485,2014-04-23 22:00:00
25531,6440 Co Road,,Lake Oswego,58,97034,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x0bc#g\x9b\xb6^\xc0\x96\x88\xd0\xd7\xce\xb9F@',E727F99E-7913-418B-996C-E32732AF15A6,2011-07-19 22:00:00
25532,9136 San Remo Ct.,,El Cajon,9,92020,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\tj\xebq\x9cA]\xc0<\x1f6\x97\xaac@@',C6A9F5F8-4632-4A93-9D8E-8C7AFCCBD652,2013-05-10 22:00:00
25533,Hellweg 4924,,Hamburg,20,20354,"b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x8d\x81\x84\x8b*\xbf#@,\x9av\xb3|\xd3J@'",1BCB8DAD-0970-48A9-B690-76F50531F787,2014-05-10 22:00:00
25534,9286 Military East,,Bremerton,79,98312,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00*\x18\xcb]\x7f\xb6^\xc0(\xb6w\x01\xa7\xc4G@',BAB53735-496A-426D-9914-F663C52CDC0B,2013-03-22 23:00:00
25535,7468 Lindley Ct.,,Yakima,79,98901,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xecP\xf1\x0b\xd2\x17^\xc0T\x82\xdc\xfb\x97KG@',F45A88D8-C0E3-409E-8580-E81980C1161B,2012-04-05 22:00:00
25536,2906 Hillcrest Ave.,,Bellflower,9,90706,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xd2GT\x93N\x8a]\xc0\xfc*\xe4\x87~\xf5@@',1C21F6C4-2B4F-4C32-A66D-E9C9D0088136,2014-02-23 23:00:00
25537,419 River Ash Court,,Novato,9,94947,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xc0\xc7\x18=9\xb3^\xc0@\xf3\xdd\xca\xc8\x0fC@',CE5E6347-0F3B-4941-85E5-27F69FAECD61,2014-04-05 22:00:00
25538,Postenweg 2428,,Hannover,53,30601,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',36881098-2E86-4BDB-8762-BD2A6F5994AA,2013-11-18 23:00:00
25539,1660 Bonifacio St.,,Bellingham,79,98225,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xf0\x8f\xd3\xa8(\x9c^\xc0q2W\xfa\xddfH@',B4AA0273-D3D2-4103-BB30-47B4A07D4AC3,2014-05-04 22:00:00
25540,Postfach 55 00 00,,Paderborn,53,33098,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xd9\xf7\xf1C\xcf\x83!@\xcd\x94\xaa\x8c\xdb\xe2I@',D407FE72-3047-403F-AB12-4C86809E5179,2013-02-06 23:00:00
25541,4864 A St.,,Langford,7,V9,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x03O\xebb\x9c\xe5^\xc0\xd9\xfel^\xd08H@',410A5D8C-BA88-4698-B73E-C909F11B41BF,2013-10-25 22:00:00
25542,6359 Sand Point Road,,Sooke,7,V0,"b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xe33I""X\xf4^\xc0\xd8\xdd\x81\xffi.H@'",27E3DADE-BAB0-4066-9AA8-1E15B8E4EDB4,2014-01-25 23:00:00
25543,9817 Frisbie Court,,Walla Walla,79,99362,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00{\x85\x8d\xec\xe5\x99]\xc0\xe7\xd4h\xaeW\x08G@',D0BBC93C-AEE2-491D-814C-B985F8B03BF4,2014-05-23 22:00:00
25544,"11, rue du Départ",,Sèvres,178,92310,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00Zu\xe4;Y\xaf\x01@jc\xb5z\xd2lH@',E535170A-0606-49D6-B8F0-AB41694779FA,2013-12-21 09:09:29
25545,3315 Providence Dr.,,Gold Coast,64,4217,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xb62\x96\x08\xfe/c@\x87U\x94\xe0L\x01<\xc0',EDDD1CDE-CB1C-49FD-B86E-BC1A63238863,2012-12-16 23:00:00
25546,2184 Vallejo,,Berkshire,14,RG11 5TP,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',E6379131-E4F2-426A-B956-8181C40A1002,2014-02-10 23:00:00
25547,Am Gallberg 6626,,Saarlouis,70,66740,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x82c\x8f\xf6\xe8\x06\x1b@\x1f\x08\x0f4\xce\xa2H@',4AF588CB-FE76-4BFD-AACF-FD096255C627,2014-06-07 22:00:00
25548,2595 Franklin Canyon Rd.,,Vancouver,7,V7L 4J4,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xe8\xaa\xb3\x88O\xc0^\xc00Ee~\x0f\x9fH@',BB565DF3-F658-454A-ADBF-5B7658FE5B4B,2011-08-18 22:00:00
25549,4764 Gatter Court,,Gold Coast,64,4217,"b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x1d!\xfe\x99,&c@\x19Z\x91\xdc\x99\x05<\xc0'",1AD0FF50-9EA2-4C77-8C13-AB8281071501,2011-11-22 23:00:00
25550,1874 Virginia Hills Dr.,,Oxford,14,OX1,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00Q\xe0[\xf8}(\xf4\xbf\xa8}\x99G\xc8\xe4I@',6A5E20F1-0CDA-44E0-85C6-29C88474FC80,2012-10-14 22:00:00
25551,6786 Pheasant Circle,,Salem,58,97301,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xf0N\xd3#\xca\xc8^\xc0.h_n\x19\x80F@',B4418A21-107C-47D6-A639-E6386678A6D7,2014-06-24 22:00:00
25552,6208 Artnell Ct,,Lancaster,14,LA1 1LN,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x87v\xd5d\xeek\x06\xc0\x00\xa2\xbc!>\x08K@',7CCBD34E-3BB7-48C5-AB2E-02472716B5E3,2013-09-03 22:00:00
25553,Winterfeldtstr 353,,Erlangen,8,91054,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x8e\x10\x0c\xcb\xfb\x05&@\xaa\xc1\xceJ\x9b\xcaH@',C60F53EF-CA9B-4749-890A-B26F648BABEE,2013-11-21 23:00:00
25554,6898 Roxie Lane,,Beaverton,58,97005,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00+\xb0\xf9\xbe\x0f\xb8^\xc0\xa3t+\xa0\xcb\xb6F@',85234A74-E250-4AD6-97CC-8CC375AD3026,2013-07-08 22:00:00
25555,"401, rue Jean Mermoz",,Colombes,178,92700,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00.K\xe2\xab)\x14\x02@I\x1c\x88^\xe0tH@',F4E3BDE3-418D-410C-846D-04A548110855,2013-12-21 09:09:29
25556,3663 Colt Ct.,,Santa Monica,9,90401,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00d\x85`\xeaY\x9a]\xc03\xe9*KY\x07A@',5DB6F9BD-651E-4EA0-831D-73C891C3D93E,2011-09-07 22:00:00
25557,1487 Nephi Court,,Walla Walla,79,99362,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00/k%W3\x9f]\xc0\x02=\x00\x92\x92\x06G@',0B178FFB-3534-4A25-B420-88B5FCB317C3,2013-10-05 22:00:00
25558,"40, place de la République",,Saint Germain en Laye,164,78100,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x01aJ\x9e\xde\xc9\x00@T\xebx=\x15tH@',523D0F7F-3A7B-4847-A549-F05D5DFE620D,2013-12-21 09:09:29
25559,4130 Skycrest Drive,,Bendigo,77,3550,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x03\xf2\x9f\x82^\tb@\xf1\x89\xbf\x02\x9cfB\xc0',12E08932-B5D1-4BBB-9FBF-436D78703013,2013-01-25 23:00:00
25560,"55, avenue du Port",,Villeneuve-d'Ascq,145,59491,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xa4\x91\x9e\x83\x15#\t@^m\xe4\xdb\xa3OI@',63D8E7D6-C44C-48AF-8447-F063F55FBC68,2013-12-21 09:09:29
25561,9350 Mt. Hood Circle,,Oakland,9,94611,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00.\xce\xed\xb7\xc2\x97^\xc0\xef\x91\x15\xe0L\xeeB@',49526DA6-E0F7-4996-BE31-598EEDB2B87C,2013-09-22 22:00:00
25562,9390 Janin Pl.,,Gateshead,14,GA10,"b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x95J\x92uv\x99\xf9\xbf""<\xac\x00\xb7{K@'",23B473D1-05F0-47E9-8749-EFA023C7CCC9,2013-12-09 23:00:00
25563,2050 Glazier Dr,,Warrnambool,77,3280,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xe9\xa7J\xab\xab\xcba@\xa9\xf7i\x0ch\x08C\xc0',292573E9-E1D4-4167-B38F-5D81BF6AB208,2013-12-28 23:00:00
25564,"111, quai Paul Doumer",,Roubaix,145,59100,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x07\x90eH4w\t@\x15\xcaD\xb4QPI@',724890E5-43BA-4DD5-8AC1-F72EC163B377,2013-12-21 09:09:29
25565,1094 Loveridge Circle,,Beaverton,58,97005,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x194\x03\x8b4\xbb^\xc0\x04\rVw\x1c\xc0F@',DC65F125-8500-4E5D-8C0C-B1AD5F16FA24,2013-09-03 22:00:00
25566,378 Canyon Road,,Royal Oak,7,V8X,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00%\xa5N\xbb\xeb\xde^\xc0\x88\x97oo-AH@',DCC7310D-66CA-4B72-A320-A40E60DD183C,2014-04-17 22:00:00
25567,"344, rue de Bas Marin",,Paris,161,75010,"b'\x00\x00\x00\x00\x01\x01\x00\x00\x00""\xcb\xfe\xfcZ\xe2\x02@\x97*\x9d\xe0\x02hH@'",7C2A4F73-53DA-4FD3-9DEE-0A7D16983378,2013-12-21 09:09:29
25568,8228 Kinross Dr.,,Brisbane,64,4000,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xcd\xd4\xdb\xe6\x0c(c@\xba\xf8\x0e\xa9\xe3n;\xc0',BD5A3624-A8CF-43B8-B4A3-83394EED6D5E,2011-10-15 22:00:00
25569,Platz des Landtags 550,Kreditorenbuchhaltung,Paderborn,20,33041,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',F841229E-0536-40C0-A9A1-670F5A0D5CC4,2013-10-28 23:00:00
25570,673 Hawes St.,,Everett,79,98201,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x95W\x89\x847\x83^\xc0\xcb\x8b\xe23\xc4\xfeG@',5BE90354-4D45-4D6D-A870-E64EE7B16C8B,2013-01-28 23:00:00
25571,692 Honey Trail Lane,,Bellingham,79,98225,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xa4v\xb7!\x91\xa5^\xc0qY\x84\x89\x02[H@',F0AD8E58-7EC3-4F53-8726-0C52508E4F76,2012-02-29 23:00:00
25572,3511 B Eagle Peak Rd.,,Bendigo,77,3550,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00*\x03\\\xf1\x99\x0cb@\x8b0\xa5\xe7\x8cgB\xc0',687BEB60-75A9-45C5-AF13-B5983EC63D07,2011-06-05 22:00:00
25573,3946 Quigley Street,,Lincoln Acres,9,91950,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00;$z`\x9d=]\xc0\x96\xbc\x14\xeeAS@@',4712D38D-8AE7-4772-B2A1-BA58380DDF1D,2013-11-18 23:00:00
25574,7150 N. Broadway,,La Jolla,9,92806,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00Q\xda\x9a\xaf\xd7{]\xc0b\xa5\xa5\x96]\xe8@@',EC01489A-344A-4B38-A1EB-6F8C4B560E75,2012-04-11 22:00:00
25575,2702 North Ridge Dr.,,St. Leonards,50,2065,"b'\x00\x00\x00\x00\x01\x01\x00\x00\x00{\x0b\xdfi""\xe9b@\x955^[i\xe8@\xc0'",23DC1746-F2BB-4821-AAA4-24030273BBA1,2013-10-05 22:00:00
25576,8646 Olivera,,La Jolla,9,92806,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x0f\xee*\xb6\xe0\x81]\xc0\xf8\xd2\xcczU\xe5@@',24784DC8-C5FE-433C-9FCD-E7E917AACB74,2014-04-29 22:00:00
25577,8286 Willow St.,,Burien,79,98168,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00T\x0e\xe8\xf70\x87^\xc0\x8e\xd2\x8d\x98\x02\xc3G@',382A868D-99DA-4130-9675-2A88ACB47FC3,2013-10-02 22:00:00
25578,4760 Clayton Road,,Redmond,79,98052,"b'\x00\x00\x00\x00\x01\x01\x00\x00\x00""R\xf4<S\x81^\xc0\xfbv\xc7Q}\xe0G@'",0AF222DA-60D3-4646-A3B2-ACFF3DC15865,2014-01-16 23:00:00
25579,8693 Balhan Dr.,,East Brisbane,64,4169,"b""\x00\x00\x00\x00\x01\x01\x00\x00\x00\x12r\xec.I#c@)Y\xb1'\xefz;\xc0""",C2837DE7-6CCF-4912-997D-1A1496DC8DC1,2012-11-10 23:00:00
25580,6510 Northridge Drive,,Coffs Harbour,50,2450,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x8d*o\xdc\xda#c@m\xab\xcb\x9d\xd7\x1d>\xc0',6AAFF1F8-BAD5-46E3-9DA3-48A3530A609E,2014-06-01 22:00:00
25581,"43, rue Faubourg St Antoine",,Paris,161,75013,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xb4\xe3\xa1(\xc8\xf4\x02@X\n\x0ei\xf5iH@',A855B4A6-25EA-460F-905B-B49260985EE7,2013-12-21 09:09:29
25582,2878 Spring Water St.,,Bellflower,9,90706,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xb2zE\xa6\xd1\x8b]\xc0k\xdb|\xf1\xb8\xf0@@',AB6E2B4A-F266-42FB-BD7A-3972964857CF,2014-05-26 22:00:00
25583,Heiderplatz 948,,München,19,80074,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',43409FBC-0670-465D-8F7A-D81580640AA2,2013-10-19 22:00:00
25584,7537 Clark Creek Lane,,West Covina,9,91791,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x84_}H\xae}]\xc0\x10\xa8V\xaa\x04\x07A@',3F495A76-8757-478B-9A12-EF9ED7514AEF,2012-03-25 22:00:00
